"country","year","suicide_no","population","GDP_year","GDP_percap","suicide_ratio"
"Bosnia and Herzegovina",2009,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",2010,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",2011,5,3673312,18644723861,5076,0.136116942965912
"Bosnia and Herzegovina",2012,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",2013,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",2014,313,3654169,18558343508,5079,8.5655589547172
"Bosnia and Herzegovina",2015,NA,NA,NA,NA,NA
"Bosnia and Herzegovina",2016,NA,NA,NA,NA,NA
"Brazil",1985,4228,117478900,222942790435,1898,3.59894415082198
"Brazil",1986,4271,118776400,268137224730,2257,3.59583216867997
"Brazil",1987,4672,122822467,294084112393,2394,3.80386432068654
"Brazil",1988,4466,125701294,330397381998,2628,3.55286716459737
"Brazil",1989,4463,128570308,425595310000,3310,3.47125247611603
"Brazil",1990,4803,131387553,461951782000,3516,3.65559742177404
"Brazil",1991,5156,134281850,6.0286e+11,4490,3.83968496114702
"Brazil",1992,5207,137007021,400599250000,2924,3.80053515651581
"Brazil",1993,5508,139615477,437798577640,3136,3.94512135642383
"Brazil",1994,5896,142188450,558111997497,3925,4.14660965781679
"Brazil",1995,6536,144783591,769305386183,5313,4.51432372609131
"Brazil",1996,6698,147353130,850426432992,5771,4.54554307736795
"Brazil",1997,6891,149932627,883199625325,5891,4.59606433761746
"Brazil",1998,6922,152524311,863723411633,5663,4.5382929151537
"Brazil",1999,6507,155122073,599388579986,3864,4.1947608577923
"Brazil",2000,6763,157715991,655420645477,4156,4.28808769302283
"Brazil",2001,7710,160178796,559372276082,3492,4.81337117804282
"Brazil",2002,7697,162761414,507962487700,3121,4.729007822456
"Brazil",2003,7839,165396911,558319920832,3376,4.73950810363079
"Brazil",2004,7995,167993068,669316654017,3984,4.75912494198868
"Brazil",2005,8529,170483960,891630175813,5230,5.00281668727076
"Brazil",2006,8618,172974722,1107640297890,6403,4.98223087186115
"Brazil",2007,8855,175293192,1397084345950,7970,5.05153674194033
"Brazil",2008,9184,177471632,1695824571927,9555,5.17491155995004
"Brazil",2009,9346,179569551,1667019780934,9283,5.20466857991977
"Brazil",2010,9429,181629712,2208871646203,12161,5.1913312509134
"Brazil",2011,9822,183656441,2616201578192,14245,5.34802914971003
"Brazil",2012,10295,185591215,2465188674415,13283,5.54713756251879
"Brazil",2013,10513,187458852,2472806919902,13191,5.60816407858936
"Brazil",2014,10631,189285554,2455993625159,12975,5.61638211440055
"Brazil",2015,11163,191087085,1802214373741,9431,5.84183907562356
"Brazil",2016,NA,NA,NA,NA,NA
"Bulgaria",1985,1456,8392500,17155421053,2044,17.3488233541853
"Bulgaria",1986,1408,8391500,20249294118,2413,16.7788833939105
"Bulgaria",1987,1492,8375400,2.8101e+10,3355,17.8140745516632
"Bulgaria",1988,1452,8389800,22555941176,2688,17.3067296002288
"Bulgaria",1989,1460,8403200,21988444444,2617,17.3743335872049
"Bulgaria",1990,1323,8418500,20632090909,2451,15.7153887272079
"Bulgaria",1991,1384,8431900,10943548387,1298,16.4138569005799
"Bulgaria",1992,1519,8041500,10350515464,1287,18.8895106634334
"Bulgaria",1993,1470,8001000,10829710145,1354,18.3727034120735
"Bulgaria",1994,1464,7995500,9697416974,1213,18.3102995434932
"Bulgaria",1995,1433,7983900,13063422619,1636,17.948621600972
"Bulgaria",1996,1526,7963300,10109612142,1270,19.162909848932
"Bulgaria",1997,1465,7933900,11195612105,1411,18.4650676212203
"Bulgaria",1998,1503,7899500,14630992956,1852,19.0265206658649
"Bulgaria",1999,1307,7866600,13495075366,1715,16.6145475809117
"Bulgaria",2000,1383,7829095,13153016531,1680,17.6648769749249
"Bulgaria",2001,1314,7591926,14075616789,1854,17.3078610091826
"Bulgaria",2002,1317,7544410,16276456428,2157,17.4566334544384
"Bulgaria",2003,1092,7493166,20982685981,2800,14.5732791719815
"Bulgaria",2004,1013,7447563,25957970922,3485,13.601764765199
"Bulgaria",2005,982,7404051,29636617750,4003,13.263009668626
"Bulgaria",2006,977,7358508,34130122491,4638,13.2771480305518
"Bulgaria",2007,902,7312474,44411476557,6073,12.3350865931284
"Bulgaria",2008,939,7267511,54409138498,7487,12.9205170793687
"Bulgaria",2009,868,7219817,51884481410,7186,12.0224653893582
"Bulgaria",2010,859,7162740,50610058210,7066,11.9926173503436
"Bulgaria",2011,763,7056527,57418414504,8137,10.8126844834577
"Bulgaria",2012,872,6959652,53903022339,7745,12.5293621002889
"Bulgaria",2013,721,6920644,55758754072,8057,10.4181055982651
"Bulgaria",2014,724,6883874,56731990232,8241,10.5173336990189
"Bulgaria",2015,NA,NA,NA,NA,NA
"Bulgaria",2016,NA,NA,NA,NA,NA
"Cabo Verde",1985,NA,NA,NA,NA,NA
"Cabo Verde",1986,NA,NA,NA,NA,NA
"Cabo Verde",1987,NA,NA,NA,NA,NA
"Cabo Verde",1988,NA,NA,NA,NA,NA
"Cabo Verde",1989,NA,NA,NA,NA,NA
"Cabo Verde",1990,NA,NA,NA,NA,NA
"Cabo Verde",1991,NA,NA,NA,NA,NA
"Cabo Verde",1992,NA,NA,NA,NA,NA
"Cabo Verde",1993,NA,NA,NA,NA,NA
"Cabo Verde",1994,NA,NA,NA,NA,NA
"Cabo Verde",1995,NA,NA,NA,NA,NA
"Cabo Verde",1996,NA,NA,NA,NA,NA
"Cabo Verde",1997,NA,NA,NA,NA,NA
"Cabo Verde",1998,NA,NA,NA,NA,NA
"Cabo Verde",1999,NA,NA,NA,NA,NA
"Cabo Verde",2000,NA,NA,NA,NA,NA
"Cabo Verde",2001,NA,NA,NA,NA,NA
"Cabo Verde",2002,NA,NA,NA,NA,NA
"Cabo Verde",2003,NA,NA,NA,NA,NA
"Cabo Verde",2004,NA,NA,NA,NA,NA
"Cabo Verde",2005,NA,NA,NA,NA,NA
"Cabo Verde",2006,NA,NA,NA,NA,NA
"Cabo Verde",2007,NA,NA,NA,NA,NA
"Cabo Verde",2008,NA,NA,NA,NA,NA
"Cabo Verde",2009,NA,NA,NA,NA,NA
"Cabo Verde",2010,NA,NA,NA,NA,NA
"Cabo Verde",2011,42,452179,1864824081,4124,9.28835704444479
"Cabo Verde",2012,NA,NA,NA,NA,NA
"Cabo Verde",2013,NA,NA,NA,NA,NA
"Cabo Verde",2014,NA,NA,NA,NA,NA
"Cabo Verde",2015,NA,NA,NA,NA,NA
"Cabo Verde",2016,NA,NA,NA,NA,NA
"Canada",1985,3258,23499900,364756499451,15522,13.8638887825055
"Canada",1986,3670,23499100,377437927312,16062,15.6176193981897
"Canada",1987,3591,23798100,431316742081,18124,15.0894399132704
"Canada",1988,3510,24080600,507354351182,21069,14.5760487695489
"Canada",1989,3491,24368400,565055743243,23188,14.3259303031795
"Canada",1990,3378,24704400,593929550908,24041,13.673677563511
"Canada",1991,3593,25390400,610328183643,24038,14.15101770748
"Canada",1992,3708,26454400,592387689253,22393,14.0165719124229
"Canada",1993,3803,26944700,577170761956,21421,14.1140929385
"Canada",1994,3748,27246000,578139279438,21219,13.7561476914042
"Canada",1995,3968,27618500,604031623433,21871,14.3671814182523
"Canada",1996,3941,27706600,628546387972,22686,14.224047699826
"Canada",1997,3681,28085100,652825364726,23245,13.1065938878622
"Canada",1998,3699,28372536,631813279407,22268,13.0372554642278
"Canada",1999,4074,28681643,676082654641,23572,14.2042071997061
"Canada",2000,3606,29008565,742293448253,25589,12.4308113827761
"Canada",2001,3694,29262055,736379777893,25165,12.6238570736061
"Canada",2002,3650,29642114,757950678647,25570,12.3135617115567
"Canada",2003,3765,29958833,892380986368,29787,12.5672451927617
"Canada",2004,3613,30283966,1023196003075,33787,11.9304056806826
"Canada",2005,3743,30597090,1169357979865,38218,12.2331894961253
"Canada",2006,3512,30902962,1315415197461,42566,11.3646064089261
"Canada",2007,3611,31242631,1464977190206,46890,11.5579254512848
"Canada",2008,3705,31588641,1549131208997,49041,11.7288996383225
"Canada",2009,3890,31937357,1371153004986,42933,12.1800936752531
"Canada",2010,3951,32286140,1613464422811,49974,12.2374492584124
"Canada",2011,3728,32615418,1788647906048,54841,11.4301769794887
"Canada",2012,3926,32961196,1824288757448,55347,11.9109755604742
"Canada",2013,4054,33314836,1842628005830,55310,12.1687526842395
"Canada",2014,NA,NA,NA,NA,NA
"Canada",2015,NA,NA,NA,NA,NA
"Canada",2016,NA,NA,NA,NA,NA
"Chile",1985,683,10675400,17702885394,1658,6.39788673023962
"Chile",1986,654,10931700,18891048819,1728,5.98260105930459
"Chile",1987,693,11209000,22255407685,1985,6.18253189401374
"Chile",1988,697,11306000,26040229793,2303,6.16486821156908
"Chile",1989,725,11501000,29885685143,2599,6.30379966959395
"Chile",1990,743,11709000,33113887818,2828,6.34554616107268
"Chile",1991,787,11871000,37834793730,3187,6.62960154999579
"Chile",1992,658,12125000,45964327559,3791,5.42680412371134
"Chile",1993,740,12306400,49297773130,4006,6.01313137879477
"Chile",1994,801,12526600,57008425296,4551,6.39439273226574
"Chile",1995,930,12897643,73447063319,5695,7.21061980084268
"Chile",1996,917,13125089,78039572222,5946,6.98661929073395
"Chile",1997,910,13339550,84952360922,6368,6.82181932673891
"Chile",1998,1031,13543940,81577430181,6023,7.61226053866157
"Chile",1999,1041,13743882,75173794497,5470,7.57427923202484
"Chile",2000,1473,13943575,77860932152,5584,10.5640052855885
"Chile",2001,1625,14139590,70979923960,5020,11.492553885933
"Chile",2002,1603,14332840,69736811435,4866,11.1841058715509
"Chile",2003,1654,14523758,75643459840,5208,11.3882371215494
"Chile",2004,1735,14710993,99210392858,6744,11.793901336232
"Chile",2005,1682,14893574,122964812046,8256,11.2934611933979
"Chile",2006,1795,15071596,154788024806,10270,11.9098203003849
"Chile",2007,1848,15245435,173605968179,11387,12.1216613366559
"Chile",2008,2088,15415661,179638496279,11653,13.5446673353806
"Chile",2009,2148,15584149,172389498445,11062,13.7832357737339
"Chile",2010,2001,15751851,218537551220,13874,12.7032689681994
"Chile",2011,2027,15910783,252251992029,15854,12.7397878533068
"Chile",2012,1841,16075247,267122320057,16617,11.4523901250164
"Chile",2013,1738,16242244,278384332694,17140,10.7004918778464
"Chile",2014,1789,16406867,260584090571,15883,10.903970879998
"Chile",2015,1838,16565725,243999477738,14729,11.0951980670934
"Chile",2016,NA,NA,NA,NA,NA
"Colombia",1985,1001,25052400,34894411352,1393,3.99562516964443
"Colombia",1986,958,25585600,34942489684,1366,3.74429366518667
"Colombia",1987,951,28009432,36373307085,1299,3.39528484547634
"Colombia",1988,912,28649501,39212550050,1369,3.18330151718873
"Colombia",1989,831,29289829,39540080200,1350,2.83716234738004
"Colombia",1990,865,29930973,40274204595,1346,2.88998289497638
"Colombia",1991,1010,30584178,41239551378,1348,3.3023611097215
"Colombia",1992,1086,29615400,49279585355,1664,3.66701108207217
"Colombia",1993,1085,30242200,55802538219,1845,3.58770195290025
"Colombia",1994,1198,30874600,81703500846,2646,3.88021221327564
"Colombia",1995,1150,33090899,92507279383,2796,3.47527578504289
"Colombia",1996,1209,33703636,97160109278,2883,3.58715006297837
"Colombia",1997,1242,34338825,106659508271,3106,3.61689720018085
"Colombia",1998,2052,34987039,98443739941,2814,5.86502904689934
"Colombia",1999,2143,35629408,86186158685,2419,6.01469437830682
"Colombia",2000,2358,36252342,99886577331,2755,6.50440735663368
"Colombia",2001,2412,36884428,98203546156,2662,6.53934500488933
"Colombia",2002,2379,37478276,97933391976,2613,6.34767725174979
"Colombia",2003,2269,38044513,94684584163,2489,5.96406635563977
"Colombia",2004,2244,38604716,117074863822,3033,5.81276132169966
"Colombia",2005,2102,39172790,146566264837,3742,5.36596959266879
"Colombia",2006,2177,39708676,162590146096,4095,5.48242907922692
"Colombia",2007,2181,40275206,207416494642,5150,5.41524232054828
"Colombia",2008,2220,40859129,243982437871,5971,5.43330231048244
"Colombia",2009,2249,41436173,233821670544,5643,5.42762479536901
"Colombia",2010,2107,41989103,287018184638,6836,5.01796859056503
"Colombia",2011,2044,42538305,335415156702,7885,4.80508097348966
"Colombia",2012,2119,43055864,369659700376,8586,4.92151313001174
"Colombia",2013,2068,43546298,380191881860,8731,4.74896855755683
"Colombia",2014,2126,44021800,378195716714,8591,4.82942542104139
"Colombia",2015,2332,44490427,291519591533,6552,5.24157702509801
"Colombia",2016,NA,NA,NA,NA,NA
"Costa Rica",1985,128,2236200,4796628461,2145,5.72399606475271
"Costa Rica",1986,131,2292900,5477895475,2389,5.71328884818352
"Costa Rica",1987,119,2400700,5841132962,2433,4.95688757445745
"Costa Rica",1988,138,2465200,6063759371,2460,5.59792308940451
"Costa Rica",1989,167,2556000,6866402028,2686,6.53364632237872
"Costa Rica",1990,157,2627800,7403457319,2817,5.97457949615648
"Costa Rica",1991,125,2704000,7168999428,2651,4.62278106508876
"Costa Rica",1992,149,2778400,8528593084,3070,5.36279873308379
"Costa Rica",1993,164,2853700,9537297507,3342,5.74692504467884
"Costa Rica",1994,162,2929100,10432619390,3562,5.53070909152982
"Costa Rica",1995,209,3135200,11513472694,3672,6.66624138810921
"Costa Rica",1996,209,3192446,11618286553,3639,6.54670431387093
"Costa Rica",1997,187,3279559,12552071367,3827,5.70198615118679
"Costa Rica",1998,223,3365726,13617405420,4046,6.62561361204091
"Costa Rica",1999,233,3449923,14195623425,4115,6.75377392480934
"Costa Rica",2000,239,3531421,14949514585,4233,6.76781386303134
"Costa Rica",2001,198,3606850,15913363335,4412,5.48955459750198
"Costa Rica",2002,275,3680372,16504795453,4485,7.47207075806467
"Costa Rica",2003,315,3751871,17195867540,4583,8.39581105000678
"Costa Rica",2004,325,3820857,18529767934,4850,8.50594513220463
"Costa Rica",2005,272,3887096,19952156475,5133,6.99751176713927
"Costa Rica",2006,350,3953916,22600431878,5716,8.85198370425674
"Costa Rica",2007,270,4015241,26743874206,6661,6.72437843706019
"Costa Rica",2008,261,4072561,30612932876,7517,6.40874378554428
"Costa Rica",2009,278,4128459,30562361123,7403,6.73374738613124
"Costa Rica",2010,311,4184663,37268635287,8906,7.43190072892369
"Costa Rica",2011,316,4235514,42262697840,9978,7.46072377520178
"Costa Rica",2012,302,4290210,46473128286,10832,7.03928245936679
"Costa Rica",2013,311,4347229,49745088112,11443,7.15398245641074
"Costa Rica",2014,268,4403674,50577769838,11485,6.08582742500921
"Costa Rica",2015,NA,NA,NA,NA,NA
"Costa Rica",2016,NA,NA,NA,NA,NA
"Croatia",1985,NA,NA,NA,NA,NA
"Croatia",1986,NA,NA,NA,NA,NA
"Croatia",1987,NA,NA,NA,NA,NA
"Croatia",1988,NA,NA,NA,NA,NA
"Croatia",1989,NA,NA,NA,NA,NA
"Croatia",1990,NA,NA,NA,NA,NA
"Croatia",1991,NA,NA,NA,NA,NA
"Croatia",1992,NA,NA,NA,NA,NA
"Croatia",1993,NA,NA,NA,NA,NA
"Croatia",1994,NA,NA,NA,NA,NA
"Croatia",1995,929,4497400,22387561845,4978,20.6563792413394
"Croatia",1996,1001,4220800,23678012697,5610,23.7158832448825
"Croatia",1997,946,4295100,23822087053,5546,22.0250983679076
"Croatia",1998,1029,4227900,25432144406,6015,24.3383239906336
"Croatia",1999,989,4283800,23386945597,5459,23.0869788505532
"Croatia",2000,926,4118000,21774273832,5288,22.4866440019427
"Croatia",2001,881,4180633,23289671102,5571,21.0733637705104
"Croatia",2002,874,4217300,26878499206,6373,20.7241600075878
"Croatia",2003,865,4225600,34658113497,8202,20.470465732677
"Croatia",2004,871,4229600,41574530816,9829,20.5929638736524
"Croatia",2005,874,4235875,45416358502,10722,20.63328119928
"Croatia",2006,796,4234946,50453577898,11914,18.7959893703485
"Croatia",2007,775,4230855,60093222709,14204,18.317810466206
"Croatia",2008,793,4225583,70481451449,16680,18.7666411948363
"Croatia",2009,790,4216050,62703143057,14872,18.7379181935698
"Croatia",2010,776,4203963,59829574391,14232,18.4587733050933
"Croatia",2011,702,4189029,62375044443,14890,16.758060161436
"Croatia",2012,776,4054296,56565475275,13952,19.1401910467317
"Croatia",2013,692,4044457,58085856019,14362,17.1098369941874
"Croatia",2014,722,4030452,57629518806,14299,17.9136235836576
"Croatia",2015,739,4001669,49425513611,12351,18.467294521361
"Croatia",2016,683,3567043,51338524831,12905,19.1475123793013
"Cuba",1985,NA,NA,NA,NA,NA
"Cuba",1986,NA,NA,NA,NA,NA
"Cuba",1987,NA,NA,NA,NA,NA
"Cuba",1988,NA,NA,NA,NA,NA
"Cuba",1989,NA,NA,NA,NA,NA
"Cuba",1990,NA,NA,NA,NA,NA
"Cuba",1991,NA,NA,NA,NA,NA
"Cuba",1992,2299,9915600,22085858243,2227,23.1856871999677
"Cuba",1993,2374,10004200,22367254865,2236,23.7300333859779
"Cuba",1994,2278,10089300,28448326757,2820,22.5783751102653
"Cuba",1995,2222,10168400,30429803651,2993,21.8520121159671
"Cuba",1996,2014,10241600,25017300000,2443,19.6648961099828
"Cuba",1997,2029,10260492,25366200000,2472,19.7748801909304
"Cuba",1998,2056,10307978,25736331247,2497,19.9457158329209
"Cuba",1999,2050,10350039,28364615242,2741,19.8066886511249
"Cuba",2000,1845,10397209,30565400000,2940,17.7451467985303
"Cuba",2001,1652,10433428,31682400000,3037,15.8337221476968
"Cuba",2002,1606,10479415,33590500000,3205,15.3252829475691
"Cuba",2003,1499,10531074,35901200000,3409,14.2340657752476
"Cuba",2004,1515,10578701,3.8203e+10,3611,14.32122904315
"Cuba",2005,1397,10616406,42643836075,4017,13.1588788145442
"Cuba",2006,1376,10653638,52742800000,4951,12.9157758129195
"Cuba",2007,1307,10678023,58603900000,5488,12.2400935079462
"Cuba",2008,1377,10693814,60806300000,5686,12.8766032399666
"Cuba",2009,1477,10708230,6.208e+10,5797,13.7931292099628
"Cuba",2010,1558,10725848,6.4328e+10,5997,14.5256580179022
"Cuba",2011,1529,10748034,6.899e+10,6419,14.225857491705
"Cuba",2012,1495,10770535,7.3141e+10,6791,13.8804618340686
"Cuba",2013,1499,10792690,7.7148e+10,7148,13.8890304456072
"Cuba",2014,1453,10813411,80656100000,7459,13.4370181619842
"Cuba",2015,1511,10832068,87132800000,8044,13.9493215884538
"Cuba",2016,NA,NA,NA,NA,NA
"Cyprus",1985,NA,NA,NA,NA,NA
"Cyprus",1986,NA,NA,NA,NA,NA
"Cyprus",1987,NA,NA,NA,NA,NA
"Cyprus",1988,NA,NA,NA,NA,NA
"Cyprus",1989,NA,NA,NA,NA,NA
"Cyprus",1990,NA,NA,NA,NA,NA
"Cyprus",1991,NA,NA,NA,NA,NA
"Cyprus",1992,NA,NA,NA,NA,NA
"Cyprus",1993,NA,NA,NA,NA,NA
"Cyprus",1994,NA,NA,NA,NA,NA
"Cyprus",1995,NA,NA,NA,NA,NA
"Cyprus",1996,NA,NA,NA,NA,NA
"Cyprus",1997,NA,NA,NA,NA,NA
"Cyprus",1998,NA,NA,NA,NA,NA
"Cyprus",1999,1,856733,10614455232,12389,0.116722479465598
"Cyprus",2000,7,875229,10183317625,11635,0.799790683352586
"Cyprus",2001,NA,NA,NA,NA,NA
"Cyprus",2002,NA,NA,NA,NA,NA
"Cyprus",2003,NA,NA,NA,NA,NA
"Cyprus",2004,7,690616,17422375000,25227,1.01358786938038
"Cyprus",2005,17,701263,18703146375,26671,2.42419748368301
"Cyprus",2006,19,713426,20403713461,28600,2.66320543406044
"Cyprus",2007,19,728566,24077470572,33048,2.60786256838776
"Cyprus",2008,41,747034,27839460964,37267,5.48837134588252
"Cyprus",2009,32,767174,25942622951,33816,4.17115282843266
"Cyprus",2010,38,787081,25562251656,32477,4.82796560963865
"Cyprus",2011,30,800820,27427161523,34249,3.74616018580955
"Cyprus",2012,36,814305,25041372222,30752,4.42094792491757
"Cyprus",2013,45,813016,24084572491,29624,5.53494642171864
"Cyprus",2014,44,804818,23359294149,29024,5.4670745435614
"Cyprus",2015,40,796037,19676167240,24718,5.02489205903746
"Cyprus",2016,36,711344,20153871681,25098,5.060842574057
"Czech Republic",1985,NA,NA,NA,NA,NA
"Czech Republic",1986,NA,NA,NA,NA,NA
"Czech Republic",1987,NA,NA,NA,NA,NA
"Czech Republic",1988,NA,NA,NA,NA,NA
"Czech Republic",1989,NA,NA,NA,NA,NA
"Czech Republic",1990,1997,9710900,40477403220,4168,20.5645202813333
"Czech Republic",1991,1904,9667500,29675502270,3070,19.6948538919059
"Czech Republic",1992,1991,9681900,34590052812,3573,20.5641454673153
"Czech Republic",1993,1917,9703400,40614350197,4186,19.7559618278129
"Czech Republic",1994,1872,9723700,47554674591,4891,19.251930849368
"Czech Republic",1995,1733,9744300,59775697061,6134,17.7847562164547
"Czech Republic",1996,1568,9763900,66985765439,6861,16.0591566894376
"Czech Republic",1997,1666,9786700,61792161168,6314,17.0231027823475
"Czech Republic",1998,1613,9808300,66490372105,6779,16.4452555488719
"Czech Republic",1999,1610,9819215,64867483193,6606,16.3964227282935
"Czech Republic",2000,1649,9819742,61649492817,6278,16.7927018856504
"Czech Republic",2001,1623,9838083,67523642262,6863,16.4971163589492
"Czech Republic",2002,1534,9752463,81910771994,8399,15.7293598550438
"Czech Republic",2003,1719,9748550,99627140274,10220,17.6333916326018
"Czech Republic",2004,1583,9746647,119162172468,12226,16.2414828402014
"Czech Republic",2005,1565,9761733,136280689891,13961,16.0319894018818
"Czech Republic",2006,1400,9780319,155463807113,15896,14.3144615221651
"Czech Republic",2007,1379,9818295,189227050760,19273,14.0452084603284
"Czech Republic",2008,1379,9899594,235718586901,23811,13.9298641944306
"Czech Republic",2009,1464,9937407,206179982164,20748,14.7322133429777
"Czech Republic",2010,1502,9945273,207477857919,20862,15.102652285161
"Czech Republic",2011,1590,9906318,227948349666,23010,16.0503630107574
"Czech Republic",2012,1658,9923127,207376427021,20898,16.708442812432
"Czech Republic",2013,1577,9936780,209402444996,21073,15.870332240424
"Czech Republic",2014,1489,9963127,207818330724,20859,14.9451070933854
"Czech Republic",2015,1387,9989325,186829940546,18703,13.8848220475357
"Czech Republic",2016,1318,8929942,195305084919,19505,14.7593343831349
"Denmark",1985,NA,NA,NA,NA,NA
"Denmark",1986,NA,NA,NA,NA,NA
"Denmark",1987,NA,NA,NA,NA,NA
"Denmark",1988,NA,NA,NA,NA,NA
"Denmark",1989,NA,NA,NA,NA,NA
"Denmark",1990,NA,NA,NA,NA,NA
"Denmark",1991,NA,NA,NA,NA,NA
"Denmark",1992,NA,NA,NA,NA,NA
"Denmark",1993,NA,NA,NA,NA,NA
"Denmark",1994,999,4874900,156162311732,32034,20.4927280559601
"Denmark",1995,924,4889100,185006961302,37841,18.8991838988771
"Denmark",1996,892,4917300,187632400366,38158,18.1400361987269
"Denmark",1997,817,4937300,173537588008,35148,16.5475057217508
"Denmark",1998,763,4956400,176992000955,35710,15.394237753208
"Denmark",1999,762,4976200,177965224621,35763,15.3128893533218
"Denmark",2000,728,4998610,164158800460,32841,14.5640488055679
"Denmark",2001,727,5018451,164791416350,32837,14.486541763584
"Denmark",2002,688,5041222,178635160297,35435,13.6474846773263
"Denmark",2003,633,5056783,218095997085,43129,12.5178398993985
"Denmark",2004,661,5072927,251373036671,49552,13.0299529246133
"Denmark",2005,631,5089852,264467308109,51960,12.3972170507119
"Denmark",2006,650,5110460,282884912894,55354,12.719011595825
"Denmark",2007,581,5133001,319423370134,62229,11.3189146076535
"Denmark",2008,603,5162525,353361056080,68447,11.6803308458555
"Denmark",2009,622,5192790,321241396034,61863,11.9781466225285
"Denmark",2010,563,5217785,321995350347,61711,10.7900191364727
"Denmark",2011,589,5244150,344003209696,65598,11.2315627890125
"Denmark",2012,661,5270539,327148899962,62071,12.5414117986794
"Denmark",2013,610,5299698,343584385594,64831,11.5100898202124
"Denmark",2014,629,5339166,352993633221,66114,11.7808661502564
"Denmark",2015,564,5383060,301298464861,55972,10.4773121607413
"Denmark",2016,NA,NA,NA,NA,NA
"Dominica",1985,0,66400,98585185,1485,0
"Dominica",1986,NA,NA,NA,NA,NA
"Dominica",1987,NA,NA,NA,NA,NA
"Dominica",1988,NA,NA,NA,NA,NA
"Dominica",1989,NA,NA,NA,NA,NA
"Dominica",1990,NA,NA,NA,NA,NA
"Dominica",1991,NA,NA,NA,NA,NA
"Dominica",1992,NA,NA,NA,NA,NA
"Dominica",1993,NA,NA,NA,NA,NA
"Dominica",1994,NA,NA,NA,NA,NA
"Dominica",1995,NA,NA,NA,NA,NA
"Dominica",1996,NA,NA,NA,NA,NA
"Dominica",1997,NA,NA,NA,NA,NA
"Dominica",1998,NA,NA,NA,NA,NA
"Dominica",1999,NA,NA,NA,NA,NA
"Dominica",2000,NA,NA,NA,NA,NA
"Dominica",2001,NA,NA,NA,NA,NA
"Dominica",2002,NA,NA,NA,NA,NA
"Dominica",2003,NA,NA,NA,NA,NA
"Dominica",2004,NA,NA,NA,NA,NA
"Dominica",2005,NA,NA,NA,NA,NA
"Dominica",2006,NA,NA,NA,NA,NA
"Dominica",2007,NA,NA,NA,NA,NA
"Dominica",2008,NA,NA,NA,NA,NA
"Dominica",2009,NA,NA,NA,NA,NA
"Dominica",2010,NA,NA,NA,NA,NA
"Dominica",2011,NA,NA,NA,NA,NA
"Dominica",2012,NA,NA,NA,NA,NA
"Dominica",2013,NA,NA,NA,NA,NA
"Dominica",2014,NA,NA,NA,NA,NA
"Dominica",2015,NA,NA,NA,NA,NA
"Dominica",2016,NA,NA,NA,NA,NA
"Ecuador",1985,393,7661800,17149094590,2238,5.12934297423582
"Ecuador",1986,377,7881300,15314143988,1943,4.78347480745562
"Ecuador",1987,390,8356800,13945431882,1669,4.66685812751292
"Ecuador",1988,466,8593200,13051886552,1519,5.42289251966671
"Ecuador",1989,431,8578619,13890828708,1619,5.02411868390472
"Ecuador",1990,448,8800933,15239278100,1732,5.0903693960629
"Ecuador",1991,494,9091700,16988535268,1869,5.43352728312637
"Ecuador",1992,505,9253155,18094238119,1955,5.45759797604169
"Ecuador",1993,574,9488483,18938717359,1996,6.04943909368863
"Ecuador",1994,512,9725255,22708673337,2335,5.26464344636722
"Ecuador",1995,546,9960563,24432884442,2453,5.48161785634005
"Ecuador",1996,593,10195848,25226393197,2474,5.81609298216294
"Ecuador",1997,579,10427773,28162053027,2701,5.55247990150917
"Ecuador",1998,546,10656446,27981896948,2626,5.12365942641665
"Ecuador",1999,616,10883283,19645272636,1805,5.66005680455061
"Ecuador",2000,534,11109383,18327764882,1650,4.80674759345321
"Ecuador",2001,584,11328328,24468324000,2160,5.15521796332168
"Ecuador",2002,577,11548770,28548945000,2472,4.99620305885389
"Ecuador",2003,675,11771002,32432858000,2755,5.7344311045058
"Ecuador",2004,791,11994153,36591661000,3051,6.59488002195737
"Ecuador",2005,943,12217643,41507085000,3397,7.71834632915694
"Ecuador",2006,900,12449374,46802044000,3759,7.22927915893602
"Ecuador",2007,1005,12677354,51007777000,4024,7.92752178411994
"Ecuador",2008,928,12903183,61762635000,4787,7.19202385953915
"Ecuador",2009,964,13130161,62519686000,4762,7.34187493969038
"Ecuador",2010,912,13360285,69555367000,5206,6.82620168656582
"Ecuador",2011,918,13583553,79276664000,5836,6.75817291690915
"Ecuador",2012,976,13815861,87924544000,6364,7.06434437926091
"Ecuador",2013,676,14054613,95129659000,6769,4.80980870835789
"Ecuador",2014,734,14295145,101726331000,7116,5.13461038695305
"Ecuador",2015,1073,14534024,99290381000,6832,7.3826766764662
"Ecuador",2016,NA,NA,NA,NA,NA
"El Salvador",1985,NA,NA,NA,NA,NA
"El Salvador",1986,NA,NA,NA,NA,NA
"El Salvador",1987,NA,NA,NA,NA,NA
"El Salvador",1988,NA,NA,NA,NA,NA
"El Salvador",1989,NA,NA,NA,NA,NA
"El Salvador",1990,571,4510552,4817542204,1068,12.6592044610061
"El Salvador",1991,474,4576985,5252342400,1148,10.3561624082229
